order_id,order_date,customer_id,customer_name,region,category,product_name,sales,quantity
10278,2023-10-05,C009,Karan,West,Furniture,Desk,125000,5
10279,2023-11-06,C010,Isha,North,Furniture,Office Chair,24000,2
10280,2023-05-17,C010,Isha,East,Furniture,Desk,25000,1
10281,2023-01-22,C005,Vikram,West,Furniture,Office Chair,60000,5
10282,2023-03-02,C010,Isha,West,Furniture,Office Chair,60000,5
10283,2023-04-21,C004,Ananya,South,Office Supplies,Notebook,4000,5
10284,2023-11-21,C007,Rohan,West,Technology,Tablet,90000,3
10285,2023-12-10,C005,Vikram,North,Office Supplies,Notebook,3200,4
10286,2023-10-05,C006,Priya,North,Office Supplies,Notebook,2400,3
10287,2023-07-19,C010,Isha,North,Technology,Laptop,75000,1
10288,2023-04-16,C001,Aarav,North,Furniture,Office Chair,12000,1
10289,2023-05-12,C007,Rohan,East,Furniture,Desk,100000,4
10290,2023-06-14,C005,Vikram,North,Office Supplies,Pen Set,3600,3
10291,2023-05-21,C003,Rahul,South,Technology,Monitor,110000,5
10292,2023-02-06,C003,Rahul,West,Office Supplies,Notebook,800,1
10293,2023-03-06,C003,Rahul,South,Furniture,Desk,50000,2
10294,2023-01-20,C004,Ananya,West,Technology,Monitor,66000,3
10295,2023-08-26,C001,Aarav,South,Technology,Laptop,375000,5
10296,2023-11-19,C005,Vikram,West,Office Supplies,Pen Set,2400,2
10297,2023-08-07,C005,Vikram,East,Office Supplies,Notebook,800,1
10298,2023-01-12,C009,Karan,West,Furniture,Office Chair,36000,3
10299,2023-04-08,C006,Priya,East,Office Supplies,Pen Set,2400,2
10300,2023-01-15,C009,Karan,East,Furniture,Desk,125000,5
10301,2023-09-17,C002,Meera,South,Technology,Laptop,75000,1
10302,2023-04-23,C007,Rohan,East,Furniture,Desk,125000,5
10303,2023-09-30,C006,Priya,East,Furniture,Office Chair,24000,2
10304,2023-02-01,C008,Neha,East,Technology,Tablet,30000,1
10305,2023-02-13,C007,Rohan,North,Office Supplies,Pen Set,1200,1
10306,2023-10-03,C006,Priya,North,Furniture,Desk,50000,2
10307,2023-08-27,C009,Karan,East,Office Supplies,Pen Set,6000,5
10308,2023-08-08,C003,Rahul,North,Office Supplies,Notebook,3200,4
10309,2023-03-14,C007,Rohan,North,Technology,Monitor,44000,2
10310,2023-05-25,C006,Priya,East,Office Supplies,Pen Set,6000,5
10311,2023-03-24,C007,Rohan,North,Technology,Laptop,375000,5
10312,2023-12-24,C004,Ananya,East,Office Supplies,Pen Set,2400,2
10313,2023-05-28,C010,Isha,South,Technology,Laptop,300000,4
10314,2023-04-14,C008,Neha,East,Furniture,Office Chair,24000,2
10315,2023-07-13,C007,Rohan,South,Technology,Laptop,75000,1
10316,2023-05-29,C007,Rohan,North,Technology,Monitor,110000,5
10317,2023-10-20,C005,Vikram,South,Office Supplies,Notebook,4000,5
10318,2023-01-29,C006,Priya,North,Technology,Monitor,22000,1
10319,2023-03-14,C001,Aarav,South,Office Supplies,Notebook,4000,5
10320,2023-11-11,C010,Isha,West,Technology,Tablet,150000,5
10321,2023-08-06,C004,Ananya,North,Office Supplies,Pen Set,6000,5
10322,2023-10-28,C005,Vikram,North,Technology,Monitor,44000,2
10323,2023-04-25,C009,Karan,North,Furniture,Desk,50000,2
10324,2023-12-04,C010,Isha,South,Furniture,Desk,50000,2
10325,2023-06-17,C007,Rohan,North,Office Supplies,Pen Set,6000,5
10326,2023-03-30,C006,Priya,East,Furniture,Desk,25000,1
10327,2023-03-28,C004,Ananya,South,Technology,Laptop,225000,3
10328,2023-05-19,C010,Isha,West,Technology,Tablet,120000,4
10329,2023-01-23,C002,Meera,South,Technology,Monitor,22000,1
10330,2023-05-10,C010,Isha,South,Office Supplies,Pen Set,1200,1
10331,2023-10-25,C004,Ananya,South,Technology,Laptop,75000,1
10332,2023-09-04,C001,Aarav,North,Technology,Laptop,75000,1
10333,2023-09-25,C004,Ananya,North,Office Supplies,Pen Set,4800,4
10334,2023-01-25,C010,Isha,North,Technology,Monitor,66000,3
10335,2023-12-07,C006,Priya,South,Office Supplies,Notebook,2400,3
10336,2023-02-08,C001,Aarav,East,Technology,Tablet,60000,2
10337,2023-03-02,C009,Karan,South,Office Supplies,Pen Set,6000,5
10338,2023-01-17,C002,Meera,South,Technology,Monitor,110000,5
10339,2023-02-28,C005,Vikram,West,Furniture,Desk,25000,1
10340,2023-06-26,C001,Aarav,North,Technology,Tablet,90000,3
10341,2023-02-09,C010,Isha,North,Technology,Tablet,30000,1
10342,2023-10-23,C005,Vikram,West,Technology,Monitor,110000,5
10343,2023-12-06,C008,Neha,North,Technology,Tablet,30000,1
10344,2023-09-01,C004,Ananya,East,Furniture,Desk,75000,3
10345,2023-07-04,C010,Isha,West,Furniture,Desk,25000,1
10346,2023-12-24,C007,Rohan,West,Technology,Laptop,75000,1
10347,2023-07-15,C007,Rohan,South,Technology,Laptop,225000,3
10348,2023-07-01,C007,Rohan,North,Furniture,Desk,25000,1
10349,2023-12-05,C005,Vikram,North,Office Supplies,Notebook,2400,3
10350,2023-07-11,C002,Meera,East,Office Supplies,Notebook,3200,4
10351,2023-03-13,C008,Neha,East,Technology,Monitor,110000,5
10352,2023-06-16,C003,Rahul,West,Office Supplies,Notebook,800,1
10353,2023-04-08,C010,Isha,East,Furniture,Office Chair,60000,5
10354,2023-01-08,C008,Neha,North,Furniture,Office Chair,48000,4
10355,2023-08-06,C003,Rahul,South,Furniture,Desk,75000,3
10356,2023-12-17,C004,Ananya,East,Technology,Monitor,22000,1
10357,2023-06-28,C002,Meera,West,Office Supplies,Notebook,2400,3
10358,2023-09-05,C002,Meera,West,Technology,Tablet,60000,2
10359,2023-07-05,C002,Meera,South,Furniture,Desk,100000,4
10360,2023-11-10,C010,Isha,West,Furniture,Desk,25000,1
10361,2023-09-04,C003,Rahul,South,Office Supplies,Pen Set,2400,2
10362,2023-06-08,C010,Isha,East,Technology,Laptop,300000,4
10363,2023-08-05,C003,Rahul,West,Office Supplies,Pen Set,4800,4
10364,2023-05-21,C003,Rahul,West,Office Supplies,Notebook,2400,3
10365,2023-09-13,C001,Aarav,North,Technology,Laptop,225000,3
10366,2023-07-25,C007,Rohan,South,Technology,Laptop,75000,1
10367,2023-10-08,C003,Rahul,South,Furniture,Office Chair,12000,1
10368,2023-06-23,C009,Karan,North,Furniture,Desk,125000,5
10369,2023-01-12,C003,Rahul,North,Furniture,Desk,125000,5
10370,2023-08-22,C004,Ananya,East,Furniture,Desk,125000,5
10371,2023-11-22,C001,Aarav,West,Office Supplies,Pen Set,3600,3
10372,2023-09-28,C010,Isha,East,Office Supplies,Notebook,800,1
10373,2023-05-25,C002,Meera,West,Office Supplies,Pen Set,1200,1
10374,2023-07-09,C008,Neha,South,Technology,Tablet,30000,1
10375,2023-04-23,C001,Aarav,East,Office Supplies,Pen Set,1200,1
10376,2023-03-28,C001,Aarav,North,Furniture,Office Chair,12000,1
10377,2023-10-11,C010,Isha,North,Office Supplies,Pen Set,1200,1
10378,2023-12-28,C003,Rahul,North,Technology,Tablet,60000,2
10379,2023-10-28,C005,Vikram,South,Technology,Laptop,225000,3
10380,2023-07-17,C008,Neha,West,Technology,Laptop,150000,2
10381,2023-04-23,C005,Vikram,East,Furniture,Desk,75000,3
10382,2023-07-14,C001,Aarav,East,Furniture,Office Chair,36000,3
10383,2023-01-11,C007,Rohan,East,Furniture,Desk,100000,4
10384,2023-07-21,C006,Priya,West,Furniture,Desk,125000,5
10385,2023-04-14,C010,Isha,South,Technology,Laptop,75000,1
10386,2023-12-04,C002,Meera,East,Technology,Laptop,225000,3
10387,2023-09-17,C008,Neha,West,Technology,Monitor,110000,5
10388,2023-08-30,C010,Isha,West,Office Supplies,Pen Set,6000,5
10389,2023-02-02,C001,Aarav,West,Furniture,Office Chair,60000,5
10390,2023-09-30,C007,Rohan,North,Technology,Laptop,300000,4
10391,2023-11-10,C003,Rahul,North,Technology,Laptop,375000,5
10392,2023-02-13,C006,Priya,North,Office Supplies,Notebook,3200,4
10393,2023-01-24,C010,Isha,East,Office Supplies,Notebook,3200,4
10394,2023-09-18,C001,Aarav,West,Furniture,Office Chair,60000,5
10395,2023-04-26,C003,Rahul,East,Furniture,Desk,125000,5
10396,2023-10-09,C003,Rahul,North,Technology,Monitor,22000,1
10397,2023-10-20,C002,Meera,West,Technology,Tablet,60000,2
10398,2023-09-26,C008,Neha,North,Furniture,Desk,25000,1
10399,2023-08-09,C001,Aarav,East,Furniture,Desk,100000,4
10400,2023-06-06,C004,Ananya,East,Furniture,Office Chair,36000,3
10401,2023-01-20,C003,Rahul,West,Furniture,Office Chair,60000,5
10402,2023-02-22,C007,Rohan,West,Technology,Tablet,150000,5
10403,2023-05-15,C007,Rohan,North,Furniture,Office Chair,60000,5
10404,2023-09-11,C008,Neha,South,Technology,Tablet,60000,2
10405,2023-10-28,C002,Meera,East,Office Supplies,Notebook,4000,5
10406,2023-03-20,C010,Isha,East,Furniture,Desk,50000,2
10407,2023-01-28,C005,Vikram,East,Furniture,Office Chair,24000,2
10408,2023-01-31,C004,Ananya,East,Technology,Monitor,44000,2
10409,2023-06-05,C004,Ananya,East,Office Supplies,Pen Set,1200,1
10410,2023-10-16,C009,Karan,South,Furniture,Desk,75000,3
10411,2023-08-21,C005,Vikram,North,Office Supplies,Notebook,4000,5
10412,2023-08-05,C005,Vikram,South,Technology,Monitor,66000,3
10413,2023-05-03,C002,Meera,North,Furniture,Desk,125000,5
10414,2023-01-15,C004,Ananya,North,Technology,Tablet,150000,5
10415,2023-03-20,C004,Ananya,East,Furniture,Desk,25000,1
10416,2023-03-28,C009,Karan,North,Furniture,Office Chair,60000,5
10417,2023-12-23,C007,Rohan,South,Technology,Laptop,375000,5
10418,2023-05-08,C008,Neha,West,Furniture,Office Chair,24000,2
10419,2023-09-25,C005,Vikram,South,Furniture,Desk,50000,2
10420,2023-08-13,C005,Vikram,West,Office Supplies,Pen Set,6000,5
10421,2023-12-10,C004,Ananya,East,Office Supplies,Pen Set,2400,2
10422,2023-06-11,C003,Rahul,East,Technology,Laptop,225000,3
10423,2023-12-24,C004,Ananya,West,Office Supplies,Pen Set,6000,5
10424,2023-04-20,C010,Isha,South,Furniture,Office Chair,36000,3
10425,2023-08-04,C008,Neha,South,Furniture,Desk,25000,1
10426,2023-06-08,C003,Rahul,East,Technology,Laptop,75000,1
10427,2023-06-02,C007,Rohan,North,Office Supplies,Pen Set,3600,3
10428,2023-10-08,C005,Vikram,West,Technology,Laptop,300000,4
10429,2023-02-10,C006,Priya,North,Technology,Monitor,44000,2
10430,2023-09-13,C010,Isha,West,Office Supplies,Notebook,2400,3
10431,2023-05-27,C007,Rohan,North,Technology,Tablet,120000,4
10432,2023-08-15,C005,Vikram,North,Technology,Laptop,225000,3
10433,2023-11-28,C007,Rohan,South,Office Supplies,Notebook,800,1
10434,2023-03-15,C006,Priya,East,Office Supplies,Notebook,1600,2
10435,2023-10-06,C009,Karan,West,Office Supplies,Notebook,4000,5
10436,2023-01-26,C003,Rahul,East,Technology,Tablet,120000,4
10437,2023-02-01,C001,Aarav,South,Technology,Laptop,150000,2
10438,2023-05-28,C009,Karan,West,Technology,Laptop,150000,2
10439,2023-08-15,C005,Vikram,North,Technology,Monitor,44000,2
10440,2023-05-26,C003,Rahul,West,Furniture,Desk,100000,4
10441,2023-09-18,C002,Meera,West,Office Supplies,Notebook,800,1
10442,2023-12-07,C007,Rohan,West,Technology,Tablet,120000,4
10443,2023-12-12,C006,Priya,West,Office Supplies,Notebook,4000,5
10444,2023-08-10,C005,Vikram,West,Furniture,Office Chair,36000,3
10445,2023-10-18,C007,Rohan,West,Furniture,Desk,50000,2
10446,2023-07-26,C009,Karan,West,Technology,Laptop,150000,2
10447,2023-11-05,C009,Karan,East,Technology,Monitor,88000,4
10448,2023-04-18,C002,Meera,West,Office Supplies,Pen Set,4800,4
10449,2023-12-23,C006,Priya,West,Furniture,Desk,125000,5
10450,2023-06-18,C006,Priya,West,Furniture,Desk,125000,5
10451,2023-09-26,C009,Karan,West,Furniture,Desk,50000,2
10452,2023-05-15,C007,Rohan,East,Technology,Tablet,60000,2
10453,2023-07-13,C009,Karan,East,Furniture,Office Chair,60000,5
10454,2023-08-31,C002,Meera,South,Furniture,Office Chair,48000,4
10455,2023-11-14,C005,Vikram,South,Technology,Monitor,66000,3
10456,2023-08-18,C009,Karan,South,Office Supplies,Notebook,3200,4
10457,2023-02-03,C001,Aarav,North,Furniture,Desk,125000,5
10458,2023-03-23,C001,Aarav,North,Office Supplies,Pen Set,2400,2
10459,2023-01-01,C005,Vikram,South,Office Supplies,Notebook,1600,2
10460,2023-01-25,C009,Karan,South,Technology,Laptop,75000,1
10461,2024-01-01,C002,Meera,South,Furniture,Office Chair,12000,1
10462,2023-02-20,C006,Priya,South,Furniture,Office Chair,24000,2
10463,2023-06-04,C004,Ananya,West,Office Supplies,Pen Set,3600,3
10464,2023-03-03,C004,Ananya,North,Furniture,Desk,50000,2
10465,2023-10-26,C010,Isha,North,Furniture,Desk,50000,2
10466,2023-03-16,C003,Rahul,East,Furniture,Office Chair,48000,4
10467,2023-11-03,C008,Neha,East,Office Supplies,Notebook,3200,4
10468,2023-09-26,C010,Isha,South,Furniture,Office Chair,36000,3
10469,2023-04-03,C008,Neha,South,Technology,Laptop,225000,3
10470,2023-01-04,C007,Rohan,West,Technology,Monitor,22000,1
10471,2023-06-06,C002,Meera,North,Furniture,Desk,75000,3
10472,2023-05-20,C010,Isha,West,Office Supplies,Pen Set,3600,3
10473,2023-02-23,C002,Meera,West,Office Supplies,Pen Set,2400,2
10474,2023-06-11,C008,Neha,East,Technology,Laptop,375000,5
10475,2023-10-31,C007,Rohan,North,Furniture,Office Chair,60000,5
10476,2023-04-19,C001,Aarav,South,Office Supplies,Pen Set,1200,1
10477,2023-01-10,C006,Priya,South,Office Supplies,Notebook,2400,3
10478,2023-08-06,C007,Rohan,East,Furniture,Desk,75000,3
10479,2023-09-03,C009,Karan,South,Furniture,Office Chair,60000,5
10480,2023-09-17,C008,Neha,North,Furniture,Desk,75000,3
10481,2023-04-04,C008,Neha,North,Furniture,Desk,100000,4
10482,2023-07-15,C003,Rahul,North,Technology,Laptop,150000,2
10483,2023-05-16,C004,Ananya,South,Office Supplies,Pen Set,1200,1
10484,2023-11-16,C006,Priya,West,Furniture,Office Chair,60000,5
10485,2023-06-21,C002,Meera,South,Furniture,Desk,25000,1
10486,2023-12-20,C007,Rohan,West,Technology,Tablet,150000,5
10487,2023-02-20,C001,Aarav,East,Furniture,Office Chair,24000,2
10488,2023-02-18,C006,Priya,East,Technology,Laptop,150000,2
10489,2023-08-08,C008,Neha,West,Technology,Monitor,88000,4
10490,2023-07-18,C006,Priya,South,Furniture,Office Chair,24000,2
10491,2023-10-14,C001,Aarav,North,Furniture,Office Chair,12000,1
10492,2023-03-20,C010,Isha,East,Office Supplies,Notebook,3200,4
10493,2023-06-04,C004,Ananya,North,Technology,Laptop,300000,4
10494,2023-10-16,C002,Meera,South,Office Supplies,Pen Set,6000,5
10495,2023-10-16,C007,Rohan,West,Office Supplies,Notebook,2400,3
10496,2023-05-20,C002,Meera,South,Technology,Laptop,300000,4
10497,2023-08-13,C010,Isha,East,Technology,Monitor,88000,4
10498,2023-06-01,C003,Rahul,North,Furniture,Office Chair,24000,2
10499,2023-04-03,C003,Rahul,South,Furniture,Office Chair,60000,5
10500,2023-02-05,C003,Rahul,West,Office Supplies,Notebook,4000,5
10501,2023-06-02,C004,Ananya,West,Technology,Laptop,225000,3
10502,2023-06-01,C008,Neha,North,Technology,Laptop,150000,2
10503,2023-08-04,C008,Neha,North,Furniture,Office Chair,48000,4
10504,2023-11-27,C010,Isha,West,Furniture,Office Chair,24000,2
10505,2023-08-28,C002,Meera,North,Furniture,Office Chair,60000,5
10506,2023-09-12,C008,Neha,East,Office Supplies,Notebook,800,1
10507,2023-11-15,C004,Ananya,North,Office Supplies,Notebook,3200,4
10508,2023-03-15,C007,Rohan,East,Technology,Tablet,120000,4
10509,2023-11-24,C010,Isha,West,Furniture,Office Chair,24000,2
10510,2023-06-05,C008,Neha,West,Technology,Laptop,375000,5
10511,2023-10-29,C003,Rahul,West,Furniture,Desk,50000,2
10512,2023-12-03,C004,Ananya,East,Office Supplies,Notebook,2400,3
10513,2023-10-20,C007,Rohan,North,Technology,Laptop,375000,5
10514,2023-02-24,C003,Rahul,South,Furniture,Desk,125000,5
10515,2023-12-29,C009,Karan,North,Office Supplies,Notebook,1600,2
10516,2023-03-30,C001,Aarav,West,Technology,Tablet,150000,5
10517,2023-02-03,C002,Meera,West,Technology,Monitor,110000,5
10518,2023-06-02,C009,Karan,North,Office Supplies,Pen Set,4800,4
10519,2023-08-02,C001,Aarav,North,Technology,Monitor,88000,4
10520,2023-04-08,C001,Aarav,South,Office Supplies,Notebook,3200,4
10521,2023-10-14,C004,Ananya,West,Technology,Laptop,75000,1
10522,2023-02-18,C001,Aarav,East,Technology,Tablet,120000,4
10523,2023-05-12,C007,Rohan,South,Office Supplies,Pen Set,1200,1
10524,2023-02-01,C008,Neha,East,Technology,Tablet,150000,5
10525,2023-10-13,C004,Ananya,East,Technology,Laptop,225000,3
10526,2023-05-21,C004,Ananya,North,Furniture,Office Chair,48000,4
10527,2023-08-07,C002,Meera,South,Furniture,Desk,50000,2
10528,2023-12-23,C006,Priya,East,Office Supplies,Notebook,2400,3
10529,2023-03-31,C001,Aarav,West,Furniture,Office Chair,24000,2
10530,2023-08-10,C002,Meera,East,Furniture,Office Chair,36000,3
10531,2023-10-30,C006,Priya,South,Furniture,Office Chair,48000,4
10532,2023-03-03,C009,Karan,East,Technology,Laptop,300000,4
10533,2023-05-08,C001,Aarav,North,Furniture,Office Chair,36000,3
10534,2023-04-23,C004,Ananya,West,Technology,Laptop,150000,2
10535,2023-06-27,C004,Ananya,West,Technology,Tablet,150000,5
10536,2023-12-30,C008,Neha,East,Furniture,Office Chair,36000,3
10537,2023-01-09,C005,Vikram,North,Technology,Monitor,88000,4
10538,2023-01-10,C008,Neha,South,Office Supplies,Pen Set,6000,5
10539,2023-04-08,C003,Rahul,North,Technology,Tablet,30000,1
10540,2023-10-17,C002,Meera,East,Office Supplies,Pen Set,3600,3
10541,2023-09-11,C003,Rahul,South,Technology,Tablet,60000,2
10542,2023-05-23,C005,Vikram,East,Furniture,Office Chair,12000,1
10543,2023-06-20,C005,Vikram,South,Technology,Monitor,44000,2
10544,2023-06-13,C001,Aarav,South,Technology,Tablet,90000,3
10545,2023-12-06,C008,Neha,East,Office Supplies,Pen Set,1200,1
10546,2023-04-05,C005,Vikram,West,Technology,Monitor,66000,3
10547,2023-05-26,C007,Rohan,West,Office Supplies,Notebook,1600,2
10548,2023-12-26,C006,Priya,South,Furniture,Desk,25000,1
10549,2023-01-01,C008,Neha,West,Technology,Monitor,66000,3
10550,2023-02-01,C008,Neha,East,Technology,Monitor,22000,1
10551,2023-08-23,C010,Isha,North,Office Supplies,Pen Set,4800,4
10552,2023-02-04,C002,Meera,North,Technology,Laptop,150000,2
10553,2023-09-15,C005,Vikram,South,Technology,Tablet,120000,4
10554,2023-03-17,C001,Aarav,East,Technology,Tablet,60000,2
10555,2023-04-03,C001,Aarav,North,Furniture,Desk,50000,2
10556,2023-11-09,C004,Ananya,West,Furniture,Desk,25000,1
10557,2023-10-25,C010,Isha,West,Office Supplies,Notebook,2400,3
10558,2023-01-27,C002,Meera,East,Technology,Laptop,375000,5
10559,2023-12-23,C006,Priya,West,Technology,Tablet,30000,1
10560,2023-10-12,C008,Neha,North,Furniture,Office Chair,60000,5
10561,2023-02-26,C003,Rahul,East,Furniture,Desk,75000,3
10562,2023-06-20,C009,Karan,South,Furniture,Office Chair,60000,5
10563,2023-01-13,C008,Neha,West,Technology,Laptop,300000,4
10564,2023-02-19,C005,Vikram,South,Technology,Monitor,66000,3
10565,2023-09-22,C010,Isha,West,Technology,Laptop,75000,1
10566,2023-10-07,C006,Priya,South,Technology,Laptop,300000,4
10567,2023-09-13,C005,Vikram,North,Furniture,Office Chair,24000,2
10568,2023-12-24,C010,Isha,North,Technology,Tablet,30000,1
10569,2023-11-09,C007,Rohan,West,Technology,Monitor,110000,5
10570,2023-08-10,C001,Aarav,West,Office Supplies,Notebook,1600,2
10571,2023-08-16,C004,Ananya,East,Office Supplies,Pen Set,6000,5
10572,2023-08-09,C006,Priya,West,Furniture,Office Chair,36000,3
10573,2023-12-22,C002,Meera,South,Office Supplies,Pen Set,6000,5
10574,2023-02-16,C002,Meera,North,Technology,Laptop,225000,3
10575,2023-04-03,C005,Vikram,West,Furniture,Desk,50000,2
10576,2023-04-18,C004,Ananya,North,Technology,Tablet,90000,3
10577,2023-07-23,C008,Neha,West,Technology,Laptop,225000,3
10578,2023-01-17,C010,Isha,West,Office Supplies,Notebook,4000,5
10579,2023-04-08,C001,Aarav,North,Furniture,Desk,100000,4
10580,2023-07-19,C004,Ananya,North,Technology,Laptop,75000,1
10581,2023-08-22,C002,Meera,North,Technology,Laptop,150000,2
10582,2023-06-25,C005,Vikram,West,Furniture,Office Chair,24000,2
10583,2023-10-12,C010,Isha,North,Office Supplies,Pen Set,6000,5
10584,2023-10-06,C009,Karan,West,Office Supplies,Pen Set,2400,2
10585,2023-05-21,C007,Rohan,North,Furniture,Office Chair,36000,3
10586,2023-12-11,C003,Rahul,West,Technology,Laptop,75000,1
10587,2023-06-27,C009,Karan,North,Technology,Tablet,150000,5
10588,2023-03-15,C002,Meera,North,Furniture,Office Chair,12000,1
10589,2023-07-29,C007,Rohan,East,Furniture,Desk,75000,3
10590,2023-12-14,C007,Rohan,South,Office Supplies,Pen Set,4800,4
10591,2023-04-08,C009,Karan,South,Technology,Laptop,225000,3
10592,2023-10-29,C002,Meera,East,Furniture,Desk,125000,5
10593,2023-11-15,C009,Karan,North,Furniture,Desk,50000,2
10594,2023-07-24,C004,Ananya,West,Office Supplies,Pen Set,2400,2
10595,2023-05-08,C001,Aarav,West,Office Supplies,Notebook,3200,4
10596,2023-08-02,C010,Isha,North,Technology,Tablet,120000,4
10597,2023-10-27,C010,Isha,South,Technology,Laptop,150000,2
10598,2023-04-15,C008,Neha,West,Technology,Laptop,375000,5
10599,2023-09-14,C001,Aarav,North,Technology,Tablet,120000,4
10600,2023-04-15,C009,Karan,South,Technology,Monitor,110000,5
10601,2023-05-10,C007,Rohan,West,Furniture,Office Chair,24000,2
10602,2023-02-26,C002,Meera,East,Furniture,Desk,125000,5
10603,2023-01-20,C005,Vikram,North,Technology,Laptop,150000,2
10604,2023-06-16,C004,Ananya,North,Furniture,Desk,125000,5
10605,2023-03-12,C005,Vikram,North,Technology,Tablet,120000,4
10606,2023-03-13,C001,Aarav,North,Furniture,Office Chair,60000,5
10607,2023-02-11,C002,Meera,West,Office Supplies,Pen Set,2400,2
